title,content,url,source,published_date
BPS Resmi Luncurkan Sensus Ekonomi 2026 di Pontianak,"Kegiatan pencanangan Sensus Ekonomi 2026 di Pontianak berlangsung meriah dan dihadiri unsur pemerintah daerah, dunia usaha, serta akademisi. Sensus ini merupakan yang ketujuh sejak pertama kali dilaksanakan pada 1986 dan menjadi rujukan utama penyusunan kebijakan ekonomi nasional maupun daerah. Pemerintah daerah Pontianak diminta turut mendukung sosialisasi program strategis nasional ini hingga ke tingkat kecamatan dan desa. ""Ini bukan sekadar pendataan, tapi investasi jangka panjang untuk kebijakan ekonomi yang lebih tepat sasaran,"" ujar salah satu akademisi yang hadir dalam acara pencanangan. BPS berharap seluruh pemangku kepentingan di Pontianak dapat bersinergi menyukseskan program ini.",,Trenasia,2026-01-15
BPS Ambon: Sensus Ekonomi 2026 Jadi Rujukan Kebijakan Ekonomi Lima Tahun ke Depan,"Kegiatan pencanangan Sensus Ekonomi 2026 di Ambon berlangsung meriah dan dihadiri unsur pemerintah daerah, dunia usaha, serta akademisi. BPS menargetkan seluruh unit usaha di Ambon, baik yang berbadan hukum maupun tidak, dapat tercatat dalam basis data SE2026. Kegiatan pencanangan turut menandai dimulainya tahapan sosialisasi masif ke masyarakat dan pelaku usaha di Ambon. ""Data yang akurat dari SE2026 akan menjadi dasar perencanaan pembangunan ekonomi ke depan,"" ujar Kepala BPS Ambon. Pelaksanaan SE2026 di Ambon ditargetkan rampung sesuai jadwal nasional yang telah ditetapkan.",,Okezone,2026-01-04
BPS Pekanbaru Gencarkan Sosialisasi SE2026 hingga ke Tingkat Desa,"Kementerian Koperasi dan UKM bersama BPS mengajak pelaku usaha mikro, kecil, dan menengah di Pekanbaru untuk berpartisipasi aktif dalam SE2026. BPS menegaskan data SE2026 hanya digunakan untuk kepentingan statistik dan tidak berkaitan dengan urusan perpajakan atau penegakan hukum. Partisipasi UMKM dinilai krusial karena sektor ini menyumbang lebih dari separuh produk domestik bruto nasional. ""Awalnya saya kira ini untuk pajak, ternyata untuk data statistik saja. Jadi lebih tenang,"" ujar salah seorang pelaku usaha di Pekanbaru. BPS Pekanbaru membuka posko informasi bagi warga yang ingin bertanya lebih lanjut soal SE2026.",,The Jakarta Post,2026-01-22
"Sosialisasi SE2026 di Sumenep: Data Dijamin Rahasia, Bukan untuk Pajak","Kementerian Koperasi dan UKM bersama BPS mengajak pelaku usaha mikro, kecil, dan menengah di Sumenep untuk berpartisipasi aktif dalam SE2026. BPS menegaskan data SE2026 hanya digunakan untuk kepentingan statistik dan tidak berkaitan dengan urusan perpajakan atau penegakan hukum. Partisipasi UMKM dinilai krusial karena sektor ini menyumbang lebih dari separuh produk domestik bruto nasional. ""Semakin lengkap data usaha yang tercatat, semakin tepat sasaran program bantuan dan pembinaan dari pemerintah,"" kata perwakilan BPS Sumenep. Warga diimbau tidak ragu menerima kedatangan petugas resmi SE2026 di wilayah masing-masing.",,Detik,2026-01-24
"Sosialisasi Sensus Ekonomi 2026 Digelar di Manado, Warga Diminta Kooperatif","Kementerian Koperasi dan UKM bersama BPS mengajak pelaku usaha mikro, kecil, dan menengah di Manado untuk berpartisipasi aktif dalam SE2026. Petugas akan mengenakan tanda pengenal resmi dan seluruh data yang dikumpulkan dijamin kerahasiaannya sesuai Undang-Undang Statistik. BPS menegaskan data SE2026 hanya digunakan untuk kepentingan statistik dan tidak berkaitan dengan urusan perpajakan atau penegakan hukum. ""Kami akan terus turun ke lapangan agar tidak ada warga yang salah paham soal sensus ini,"" ujar petugas sosialisasi BPS. Sosialisasi akan terus digencarkan hingga tahap pencacahan lapangan dimulai.",,Infobank,2026-01-23
Pemkab Pekanbaru Teken Kerja Sama dengan BPS Dukung SE2026,"Pemerintah Kabupaten Pekanbaru menandatangani nota kesepahaman dengan BPS setempat untuk memperkuat dukungan pelaksanaan Sensus Ekonomi 2026. Kerja sama tersebut mencakup penyediaan data sekunder wilayah dan fasilitasi akses ke kawasan usaha. Bupati/wali kota Pekanbaru menyampaikan komitmen daerah dalam menyukseskan program strategis nasional ini. ""Sinergi antara BPS dan pemerintah daerah sangat menentukan keberhasilan sensus ini,"" kata Kepala BPS Pekanbaru. Kedua pihak sepakat melakukan evaluasi berkala selama proses pelaksanaan sensus berlangsung.",,Investor Daily,2026-01-13
Jember Siap Sambut Pelaksanaan Sensus Ekonomi 2026,"Kegiatan pencanangan Sensus Ekonomi 2026 di Jember berlangsung meriah dan dihadiri unsur pemerintah daerah, dunia usaha, serta akademisi. Pemerintah daerah Jember diminta turut mendukung sosialisasi program strategis nasional ini hingga ke tingkat kecamatan dan desa. Sensus ini merupakan yang ketujuh sejak pertama kali dilaksanakan pada 1986 dan menjadi rujukan utama penyusunan kebijakan ekonomi nasional maupun daerah. ""Ini bukan sekadar pendataan, tapi investasi jangka panjang untuk kebijakan ekonomi yang lebih tepat sasaran,"" ujar salah satu akademisi yang hadir dalam acara pencanangan. Rangkaian sosialisasi akan terus dilakukan hingga tahap pencacahan lapangan dimulai pada pertengahan tahun.",,Tempo,2026-01-12
"Sosialisasi Sensus Ekonomi 2026 Digelar di Bangkalan, Warga Diminta Kooperatif","Kegiatan sosialisasi SE2026 di Bangkalan menyasar kelompok pelaku usaha, tokoh masyarakat, hingga aparat desa. Sosialisasi turut melibatkan tokoh masyarakat setempat agar pesan tersampaikan lebih efektif ke pelaku usaha kecil. Petugas akan mengenakan tanda pengenal resmi dan seluruh data yang dikumpulkan dijamin kerahasiaannya sesuai Undang-Undang Statistik. ""Kami akan terus turun ke lapangan agar tidak ada warga yang salah paham soal sensus ini,"" ujar petugas sosialisasi BPS. BPS Bangkalan membuka posko informasi bagi warga yang ingin bertanya lebih lanjut soal SE2026.",,Berita Satu,2026-01-11
"Pencanangan Sensus Ekonomi 2026 Digelar di Balikpapan, Catat Seluruh Unit Usaha","Pemerintah melalui BPS memulai rangkaian Sensus Ekonomi 2026 di Balikpapan sebagai bagian dari pendataan ekonomi nasional yang dilaksanakan setiap sepuluh tahun sekali. Pemerintah daerah Balikpapan diminta turut mendukung sosialisasi program strategis nasional ini hingga ke tingkat kecamatan dan desa. BPS menargetkan seluruh unit usaha di Balikpapan, baik yang berbadan hukum maupun tidak, dapat tercatat dalam basis data SE2026. ""Data yang akurat dari SE2026 akan menjadi dasar perencanaan pembangunan ekonomi ke depan,"" ujar Kepala BPS Balikpapan. Pelaksanaan SE2026 di Balikpapan ditargetkan rampung sesuai jadwal nasional yang telah ditetapkan.",,Berita Satu,2026-01-22
"Pencanangan Sensus Ekonomi 2026 Digelar di Surabaya, Catat Seluruh Unit Usaha","Badan Pusat Statistik (BPS) resmi mencanangkan pelaksanaan Sensus Ekonomi 2026 (SE2026) di Surabaya, yang akan mencatat seluruh unit usaha mulai dari skala mikro hingga korporasi besar. Sensus ini merupakan yang ketujuh sejak pertama kali dilaksanakan pada 1986 dan menjadi rujukan utama penyusunan kebijakan ekonomi nasional maupun daerah. Pemerintah daerah Surabaya diminta turut mendukung sosialisasi program strategis nasional ini hingga ke tingkat kecamatan dan desa. ""Data yang akurat dari SE2026 akan menjadi dasar perencanaan pembangunan ekonomi ke depan,"" ujar Kepala BPS Surabaya. BPS berharap seluruh pemangku kepentingan di Surabaya dapat bersinergi menyukseskan program ini.",,Suara.com,2026-01-05
"Sensus Ekonomi 2026 Dimulai, Bangkalan Jadi Salah Satu Lokasi Pencanangan","Kegiatan pencanangan Sensus Ekonomi 2026 di Bangkalan berlangsung meriah dan dihadiri unsur pemerintah daerah, dunia usaha, serta akademisi. Pemerintah daerah Bangkalan diminta turut mendukung sosialisasi program strategis nasional ini hingga ke tingkat kecamatan dan desa. Data yang dihasilkan nantinya akan digunakan sebagai dasar perencanaan pembangunan ekonomi lima tahun mendatang, termasuk penyusunan Produk Domestik Regional Bruto. ""Data yang akurat dari SE2026 akan menjadi dasar perencanaan pembangunan ekonomi ke depan,"" ujar Kepala BPS Bangkalan. Rangkaian sosialisasi akan terus dilakukan hingga tahap pencacahan lapangan dimulai pada pertengahan tahun.",,Suara.com,2026-01-07
"Sosialisasi SE2026 di Yogyakarta: Data Dijamin Rahasia, Bukan untuk Pajak","Kegiatan sosialisasi SE2026 di Yogyakarta menyasar kelompok pelaku usaha, tokoh masyarakat, hingga aparat desa. Sosialisasi turut melibatkan tokoh masyarakat setempat agar pesan tersampaikan lebih efektif ke pelaku usaha kecil. Petugas akan mengenakan tanda pengenal resmi dan seluruh data yang dikumpulkan dijamin kerahasiaannya sesuai Undang-Undang Statistik. ""Kami akan terus turun ke lapangan agar tidak ada warga yang salah paham soal sensus ini,"" ujar petugas sosialisasi BPS. BPS Yogyakarta membuka posko informasi bagi warga yang ingin bertanya lebih lanjut soal SE2026.",,Koran Tempo,2026-01-02
Ribuan Calon Petugas SE2026 di Malang Ikuti Pelatihan Intensif,"Ratusan calon petugas mengikuti pelatihan SE2026 di Malang selama beberapa hari guna memastikan kesiapan di lapangan. Instruktur menekankan pentingnya sikap sopan dan profesional petugas saat mendatangi responden di lapangan. Peserta pelatihan dinyatakan lulus setelah melalui evaluasi pemahaman konsep dan praktik penggunaan aplikasi pendataan. ""Petugas yang lolos pelatihan akan mendapatkan surat tugas resmi sebelum turun ke lapangan,"" ujar penanggung jawab pelatihan. Pelatihan lanjutan akan digelar untuk menyegarkan kembali pemahaman petugas menjelang hari pertama pencacahan.",,Republika,2026-01-20
"Sosialisasi Sensus Ekonomi 2026 Digelar di Jakarta Selatan, Warga Diminta Kooperatif","Kegiatan sosialisasi SE2026 di Jakarta Selatan menyasar kelompok pelaku usaha, tokoh masyarakat, hingga aparat desa. Partisipasi UMKM dinilai krusial karena sektor ini menyumbang lebih dari separuh produk domestik bruto nasional. Petugas akan mengenakan tanda pengenal resmi dan seluruh data yang dikumpulkan dijamin kerahasiaannya sesuai Undang-Undang Statistik. ""Kami akan terus turun ke lapangan agar tidak ada warga yang salah paham soal sensus ini,"" ujar petugas sosialisasi BPS. Warga diimbau tidak ragu menerima kedatangan petugas resmi SE2026 di wilayah masing-masing.",,Times Indonesia,2026-01-21
Akademisi: SE2026 di Yogyakarta Penting untuk Kebijakan Ekonomi Lokal,"Kalangan asosiasi pengusaha di Yogyakarta menyambut positif persiapan matang yang dilakukan BPS menjelang pelaksanaan SE2026. Ketua asosiasi UMKM daerah menilai data yang dihasilkan nantinya akan sangat membantu dunia usaha mengakses program pembiayaan. Data granular by name by address dari sensus dinilai dapat mempercepat proses analisis kelayakan usaha calon debitur. ""Data granular ini akan sangat membantu kami menyalurkan kredit lebih tepat sasaran,"" ujar perwakilan perbankan di Yogyakarta. Kolaborasi lintas sektor ini diharapkan terus berlanjut hingga hasil SE2026 dirilis resmi.",,Okezone,2026-01-01
Pemerintah Ajak Pelaku UMKM Sampang Aktif Berpartisipasi dalam SE2026,"BPS menggelar sosialisasi Sensus Ekonomi 2026 di Sampang guna memastikan masyarakat memahami tujuan dan manfaat sensus. Partisipasi UMKM dinilai krusial karena sektor ini menyumbang lebih dari separuh produk domestik bruto nasional. Petugas akan mengenakan tanda pengenal resmi dan seluruh data yang dikumpulkan dijamin kerahasiaannya sesuai Undang-Undang Statistik. ""Awalnya saya kira ini untuk pajak, ternyata untuk data statistik saja. Jadi lebih tenang,"" ujar salah seorang pelaku usaha di Sampang. Sosialisasi akan terus digencarkan hingga tahap pencacahan lapangan dimulai.",,Tempo,2026-01-22
Pemerintah Ajak Pelaku UMKM Makassar Aktif Berpartisipasi dalam SE2026,"BPS menggelar sosialisasi Sensus Ekonomi 2026 di Makassar guna memastikan masyarakat memahami tujuan dan manfaat sensus. Partisipasi UMKM dinilai krusial karena sektor ini menyumbang lebih dari separuh produk domestik bruto nasional. Sebanyak 56 persen peserta sosialisasi di Makassar mengaku baru memahami mekanisme sensus setelah mengikuti kegiatan tersebut. ""Semakin lengkap data usaha yang tercatat, semakin tepat sasaran program bantuan dan pembinaan dari pemerintah,"" kata perwakilan BPS Makassar. Warga diimbau tidak ragu menerima kedatangan petugas resmi SE2026 di wilayah masing-masing.",,Kontan,2026-01-14
BPS Resmi Luncurkan Sensus Ekonomi 2026 di Surabaya,"Pemerintah melalui BPS memulai rangkaian Sensus Ekonomi 2026 di Surabaya sebagai bagian dari pendataan ekonomi nasional yang dilaksanakan setiap sepuluh tahun sekali. Sensus ini merupakan yang ketujuh sejak pertama kali dilaksanakan pada 1986 dan menjadi rujukan utama penyusunan kebijakan ekonomi nasional maupun daerah. BPS menargetkan seluruh unit usaha di Surabaya, baik yang berbadan hukum maupun tidak, dapat tercatat dalam basis data SE2026. ""Ini bukan sekadar pendataan, tapi investasi jangka panjang untuk kebijakan ekonomi yang lebih tepat sasaran,"" ujar salah satu akademisi yang hadir dalam acara pencanangan. Pelaksanaan SE2026 di Surabaya ditargetkan rampung sesuai jadwal nasional yang telah ditetapkan.",,Trenasia,2026-01-17
Pemkab Makassar Teken Kerja Sama dengan BPS Dukung SE2026,"Pemda Makassar menyatakan komitmen penuh mendukung suksesnya pelaksanaan SE2026 di wilayahnya. Kerja sama tersebut mencakup penyediaan data sekunder wilayah dan fasilitasi akses ke kawasan usaha. Bupati/wali kota Makassar menyampaikan komitmen daerah dalam menyukseskan program strategis nasional ini. ""Sinergi antara BPS dan pemerintah daerah sangat menentukan keberhasilan sensus ini,"" kata Kepala BPS Makassar. Kerja sama ini diharapkan mempercepat penyelesaian tahapan SE2026 di Makassar.",,Sindonews,2026-01-12
Pemerintah Ajak Pelaku UMKM Denpasar Aktif Berpartisipasi dalam SE2026,"BPS menggelar sosialisasi Sensus Ekonomi 2026 di Denpasar guna memastikan masyarakat memahami tujuan dan manfaat sensus. BPS menegaskan data SE2026 hanya digunakan untuk kepentingan statistik dan tidak berkaitan dengan urusan perpajakan atau penegakan hukum. Petugas akan mengenakan tanda pengenal resmi dan seluruh data yang dikumpulkan dijamin kerahasiaannya sesuai Undang-Undang Statistik. ""Awalnya saya kira ini untuk pajak, ternyata untuk data statistik saja. Jadi lebih tenang,"" ujar salah seorang pelaku usaha di Denpasar. Warga diimbau tidak ragu menerima kedatangan petugas resmi SE2026 di wilayah masing-masing.",,Trenasia,2026-01-23
BPS Resmi Luncurkan Sensus Ekonomi 2026 di Kediri,"Pemerintah melalui BPS memulai rangkaian Sensus Ekonomi 2026 di Kediri sebagai bagian dari pendataan ekonomi nasional yang dilaksanakan setiap sepuluh tahun sekali. Data yang dihasilkan nantinya akan digunakan sebagai dasar perencanaan pembangunan ekonomi lima tahun mendatang, termasuk penyusunan Produk Domestik Regional Bruto. Kegiatan pencanangan turut menandai dimulainya tahapan sosialisasi masif ke masyarakat dan pelaku usaha di Kediri. ""Kami mengajak seluruh elemen masyarakat Kediri untuk mendukung kelancaran Sensus Ekonomi 2026,"" kata perwakilan BPS setempat. Rangkaian sosialisasi akan terus dilakukan hingga tahap pencacahan lapangan dimulai pada pertengahan tahun.",,Kompas.com,2026-01-09
Pelatihan Petugas SE2026 di Denpasar Tekankan Akurasi dan Etika Wawancara,"Proses rekrutmen dan pelatihan petugas SE2026 di Denpasar mulai berjalan, menyasar warga lokal yang memenuhi kualifikasi. Instruktur menekankan pentingnya sikap sopan dan profesional petugas saat mendatangi responden di lapangan. Proses rekrutmen dilakukan secara transparan dan terbuka bagi warga lokal yang memenuhi kualifikasi administratif dan teknis. ""Kami disiapkan betul, mulai dari cara bertanya sampai cara mengatasi responden yang menolak,"" ujar salah satu calon petugas. BPS Denpasar menargetkan seluruh petugas siap sebelum jadwal pencacahan nasional dimulai.",,Bisnis Indonesia,2026-01-11
BPS Pontianak Gelar Pelatihan Petugas Sensus Ekonomi 2026,"Ratusan calon petugas mengikuti pelatihan SE2026 di Pontianak selama beberapa hari guna memastikan kesiapan di lapangan. Peserta pelatihan dinyatakan lulus setelah melalui evaluasi pemahaman konsep dan praktik penggunaan aplikasi pendataan. Proses rekrutmen dilakukan secara transparan dan terbuka bagi warga lokal yang memenuhi kualifikasi administratif dan teknis. ""Petugas yang lolos pelatihan akan mendapatkan surat tugas resmi sebelum turun ke lapangan,"" ujar penanggung jawab pelatihan. BPS Pontianak menargetkan seluruh petugas siap sebelum jadwal pencacahan nasional dimulai.",,Radar Madura,2026-01-04
Persiapan SE2026: Banyuwangi Rekrut dan Latih Petugas Lapangan,"Ratusan calon petugas mengikuti pelatihan SE2026 di Banyuwangi selama beberapa hari guna memastikan kesiapan di lapangan. Instruktur menekankan pentingnya sikap sopan dan profesional petugas saat mendatangi responden di lapangan. Peserta pelatihan dinyatakan lulus setelah melalui evaluasi pemahaman konsep dan praktik penggunaan aplikasi pendataan. ""Petugas yang lolos pelatihan akan mendapatkan surat tugas resmi sebelum turun ke lapangan,"" ujar penanggung jawab pelatihan. Pelatihan lanjutan akan digelar untuk menyegarkan kembali pemahaman petugas menjelang hari pertama pencacahan.",,Jawa Pos,2026-01-16
Pemda Lumajang Perkuat Dukungan untuk Suksekan Sensus Ekonomi 2026,"Pemda Lumajang menyatakan komitmen penuh mendukung suksesnya pelaksanaan SE2026 di wilayahnya. Kerja sama tersebut mencakup penyediaan data sekunder wilayah dan fasilitasi akses ke kawasan usaha. Bupati/wali kota Lumajang menyampaikan komitmen daerah dalam menyukseskan program strategis nasional ini. ""Sinergi antara BPS dan pemerintah daerah sangat menentukan keberhasilan sensus ini,"" kata Kepala BPS Lumajang. Kedua pihak sepakat melakukan evaluasi berkala selama proses pelaksanaan sensus berlangsung.",,Trenasia,2026-01-10
BPS Resmi Luncurkan Sensus Ekonomi 2026 di Mataram,"Badan Pusat Statistik (BPS) resmi mencanangkan pelaksanaan Sensus Ekonomi 2026 (SE2026) di Mataram, yang akan mencatat seluruh unit usaha mulai dari skala mikro hingga korporasi besar. Pemerintah daerah Mataram diminta turut mendukung sosialisasi program strategis nasional ini hingga ke tingkat kecamatan dan desa. Data yang dihasilkan nantinya akan digunakan sebagai dasar perencanaan pembangunan ekonomi lima tahun mendatang, termasuk penyusunan Produk Domestik Regional Bruto. ""Ini bukan sekadar pendataan, tapi investasi jangka panjang untuk kebijakan ekonomi yang lebih tepat sasaran,"" ujar salah satu akademisi yang hadir dalam acara pencanangan. Rangkaian sosialisasi akan terus dilakukan hingga tahap pencacahan lapangan dimulai pada pertengahan tahun.",,Rilis Resmi BPS,2026-01-10
Asosiasi Pengusaha Ponorogo Apresiasi Persiapan SE2026,"Kalangan asosiasi pengusaha di Ponorogo menyambut positif persiapan matang yang dilakukan BPS menjelang pelaksanaan SE2026. Akademisi menilai SE2026 relevan untuk memetakan ulang struktur ekonomi yang banyak berubah sejak pandemi, termasuk pertumbuhan usaha digital. Sinergi antar-sektor dinilai penting agar hasil sensus benar-benar dimanfaatkan secara optimal oleh pengambil kebijakan. ""Data granular ini akan sangat membantu kami menyalurkan kredit lebih tepat sasaran,"" ujar perwakilan perbankan di Ponorogo. Kolaborasi lintas sektor ini diharapkan terus berlanjut hingga hasil SE2026 dirilis resmi.",,Kontan,2026-01-22
BPS Solo Gencarkan Sosialisasi SE2026 hingga ke Tingkat Desa,"BPS menggelar sosialisasi Sensus Ekonomi 2026 di Solo guna memastikan masyarakat memahami tujuan dan manfaat sensus. BPS menegaskan data SE2026 hanya digunakan untuk kepentingan statistik dan tidak berkaitan dengan urusan perpajakan atau penegakan hukum. Partisipasi UMKM dinilai krusial karena sektor ini menyumbang lebih dari separuh produk domestik bruto nasional. ""Kami akan terus turun ke lapangan agar tidak ada warga yang salah paham soal sensus ini,"" ujar petugas sosialisasi BPS. Warga diimbau tidak ragu menerima kedatangan petugas resmi SE2026 di wilayah masing-masing.",,Investor Daily,2026-01-05
"Sensus Ekonomi 2026 Dimulai, Sumenep Jadi Salah Satu Lokasi Pencanangan","Badan Pusat Statistik (BPS) resmi mencanangkan pelaksanaan Sensus Ekonomi 2026 (SE2026) di Sumenep, yang akan mencatat seluruh unit usaha mulai dari skala mikro hingga korporasi besar. Pemerintah daerah Sumenep diminta turut mendukung sosialisasi program strategis nasional ini hingga ke tingkat kecamatan dan desa. BPS menargetkan seluruh unit usaha di Sumenep, baik yang berbadan hukum maupun tidak, dapat tercatat dalam basis data SE2026. ""Data yang akurat dari SE2026 akan menjadi dasar perencanaan pembangunan ekonomi ke depan,"" ujar Kepala BPS Sumenep. Rangkaian sosialisasi akan terus dilakukan hingga tahap pencacahan lapangan dimulai pada pertengahan tahun.",,Jawa Pos,2026-01-28
Padang Siapkan Fasilitas Pendukung Pelaksanaan SE2026,"Pemerintah Kabupaten Padang menandatangani nota kesepahaman dengan BPS setempat untuk memperkuat dukungan pelaksanaan Sensus Ekonomi 2026. Dukungan anggaran operasional tambahan juga disiapkan pemerintah daerah untuk membantu kelancaran petugas di lapangan. Kerja sama tersebut mencakup penyediaan data sekunder wilayah dan fasilitasi akses ke kawasan usaha. ""Sinergi antara BPS dan pemerintah daerah sangat menentukan keberhasilan sensus ini,"" kata Kepala BPS Padang. Kerja sama ini diharapkan mempercepat penyelesaian tahapan SE2026 di Padang.",,Trenasia,2026-01-09
BPS Yogyakarta Gencarkan Sosialisasi SE2026 hingga ke Tingkat Desa,"BPS menggelar sosialisasi Sensus Ekonomi 2026 di Yogyakarta guna memastikan masyarakat memahami tujuan dan manfaat sensus. BPS menegaskan data SE2026 hanya digunakan untuk kepentingan statistik dan tidak berkaitan dengan urusan perpajakan atau penegakan hukum. Petugas akan mengenakan tanda pengenal resmi dan seluruh data yang dikumpulkan dijamin kerahasiaannya sesuai Undang-Undang Statistik. ""Awalnya saya kira ini untuk pajak, ternyata untuk data statistik saja. Jadi lebih tenang,"" ujar salah seorang pelaku usaha di Yogyakarta. Sosialisasi akan terus digencarkan hingga tahap pencacahan lapangan dimulai.",,Radar Madura,2026-01-20
BPS Madiun: Sensus Ekonomi 2026 Jadi Rujukan Kebijakan Ekonomi Lima Tahun ke Depan,"Kegiatan pencanangan Sensus Ekonomi 2026 di Madiun berlangsung meriah dan dihadiri unsur pemerintah daerah, dunia usaha, serta akademisi. Sensus ini merupakan yang ketujuh sejak pertama kali dilaksanakan pada 1986 dan menjadi rujukan utama penyusunan kebijakan ekonomi nasional maupun daerah. Pemerintah daerah Madiun diminta turut mendukung sosialisasi program strategis nasional ini hingga ke tingkat kecamatan dan desa. ""Ini bukan sekadar pendataan, tapi investasi jangka panjang untuk kebijakan ekonomi yang lebih tepat sasaran,"" ujar salah satu akademisi yang hadir dalam acara pencanangan. Rangkaian sosialisasi akan terus dilakukan hingga tahap pencacahan lapangan dimulai pada pertengahan tahun.",,Investor Daily,2026-01-07
BPS Resmi Luncurkan Sensus Ekonomi 2026 di Bandung,"Kegiatan pencanangan Sensus Ekonomi 2026 di Bandung berlangsung meriah dan dihadiri unsur pemerintah daerah, dunia usaha, serta akademisi. Pemerintah daerah Bandung diminta turut mendukung sosialisasi program strategis nasional ini hingga ke tingkat kecamatan dan desa. Kegiatan pencanangan turut menandai dimulainya tahapan sosialisasi masif ke masyarakat dan pelaku usaha di Bandung. ""Kami mengajak seluruh elemen masyarakat Bandung untuk mendukung kelancaran Sensus Ekonomi 2026,"" kata perwakilan BPS setempat. BPS berharap seluruh pemangku kepentingan di Bandung dapat bersinergi menyukseskan program ini.",,Infobank,2026-01-28
"Pencanangan Sensus Ekonomi 2026 Digelar di Jakarta Selatan, Catat Seluruh Unit Usaha","Badan Pusat Statistik (BPS) resmi mencanangkan pelaksanaan Sensus Ekonomi 2026 (SE2026) di Jakarta Selatan, yang akan mencatat seluruh unit usaha mulai dari skala mikro hingga korporasi besar. Sensus ini merupakan yang ketujuh sejak pertama kali dilaksanakan pada 1986 dan menjadi rujukan utama penyusunan kebijakan ekonomi nasional maupun daerah. Data yang dihasilkan nantinya akan digunakan sebagai dasar perencanaan pembangunan ekonomi lima tahun mendatang, termasuk penyusunan Produk Domestik Regional Bruto. ""Kami mengajak seluruh elemen masyarakat Jakarta Selatan untuk mendukung kelancaran Sensus Ekonomi 2026,"" kata perwakilan BPS setempat. Rangkaian sosialisasi akan terus dilakukan hingga tahap pencacahan lapangan dimulai pada pertengahan tahun.",,Validnews,2026-01-21
