title,content,url,source,published_date
Pelaku Usaha di Bogor Sambut Antusias Petugas SE2026,"Sejumlah pedagang di Bogor menyambut antusias kedatangan petugas Sensus Ekonomi 2026 yang mendata usaha mereka. Interaksi yang ramah antara petugas dan responden dinilai membantu kelancaran proses pendataan di lapangan. Mereka menilai proses pendataan berjalan singkat dan tidak mengganggu aktivitas berjualan sehari-hari. ""Awalnya was-was, tapi ternyata santai kok prosesnya,"" kata pemilik warung makan di Bogor. BPS berharap sambutan serupa terus terjadi di wilayah-wilayah lain yang belum dicacah.",,Okezone,2026-04-13
Pencacahan Lapangan SE2026 Resmi Dimulai di Bekasi,"BPS resmi memulai tahap pencacahan lapangan Sensus Ekonomi 2026 di Bekasi, dengan petugas mulai mendatangi unit usaha dari rumah ke rumah dan sentra usaha. Proses pencacahan tahap awal ini ditargetkan rampung dalam beberapa bulan ke depan sesuai jadwal nasional. BPS Bekasi mengerahkan 350 ribu petugas untuk menjangkau seluruh wilayah kerja yang telah dipetakan sebelumnya. ""Prosesnya cepat, cuma ditanya beberapa hal soal usaha,"" ujar salah satu pelaku usaha di Bekasi yang baru saja didata. Tahap pencacahan akan terus berlangsung hingga seluruh unit usaha di Bekasi tercakup.",,Rilis Resmi BPS,2026-04-20
Bogor Mulai Tahap Pencacahan Sensus Ekonomi 2026,"BPS resmi memulai tahap pencacahan lapangan Sensus Ekonomi 2026 di Bogor, dengan petugas mulai mendatangi unit usaha dari rumah ke rumah dan sentra usaha. Petugas mendatangi berbagai jenis usaha, mulai dari pedagang kaki lima, toko kelontong, hingga perusahaan skala menengah. Setiap unit usaha yang terdata akan mendapatkan tanda bukti telah mengikuti proses sensus. ""Prosesnya cepat, cuma ditanya beberapa hal soal usaha,"" ujar salah satu pelaku usaha di Bogor yang baru saja didata. Tahap pencacahan akan terus berlangsung hingga seluruh unit usaha di Bogor tercakup.",,Katadata,2026-04-09
Asosiasi Pengusaha Madiun Apresiasi Persiapan SE2026,"Sejumlah lembaga perbankan di Madiun menyatakan kesiapan memanfaatkan hasil SE2026 untuk memetakan potensi pembiayaan UMKM. Data granular by name by address dari sensus dinilai dapat mempercepat proses analisis kelayakan usaha calon debitur. Ketua asosiasi UMKM daerah menilai data yang dihasilkan nantinya akan sangat membantu dunia usaha mengakses program pembiayaan. ""Data granular ini akan sangat membantu kami menyalurkan kredit lebih tepat sasaran,"" ujar perwakilan perbankan di Madiun. Kolaborasi lintas sektor ini diharapkan terus berlanjut hingga hasil SE2026 dirilis resmi.",,Merdeka.com,2026-04-15
Warga Medan Beri Respons Positif Proses Pendataan SE2026,"Sejumlah pedagang di Medan menyambut antusias kedatangan petugas Sensus Ekonomi 2026 yang mendata usaha mereka. Sebagian pelaku usaha bahkan mengaku baru memahami manfaat sensus setelah berbincang langsung dengan petugas. Mereka menilai proses pendataan berjalan singkat dan tidak mengganggu aktivitas berjualan sehari-hari. ""Awalnya was-was, tapi ternyata santai kok prosesnya,"" kata pemilik warung makan di Medan. BPS berharap sambutan serupa terus terjadi di wilayah-wilayah lain yang belum dicacah.",,CNN Indonesia,2026-04-12
Petugas SE2026 di Bangkalan Hadapi Kendala Akses Wilayah Terpencil,"Petugas SE2026 di Bangkalan mengaku kesulitan mengunggah data akibat koneksi internet yang tidak stabil. Cuaca ekstrem di beberapa titik turut menjadi tantangan tambahan bagi petugas lapangan. Kondisi ini berpotensi memperlambat penyelesaian target pencacahan di beberapa kecamatan. ""Kami sedang kaji penyediaan perangkat pendukung koneksi tambahan untuk wilayah seperti ini,"" kata perwakilan BPS. BPS optimistis kendala ini tidak akan mengganggu target penyelesaian secara keseluruhan.",,Madura Pos,2026-04-23
Sejumlah Kendala Warnai Pencacahan SE2026 di Gresik,"Petugas SE2026 di Gresik mengaku kesulitan mengunggah data akibat koneksi internet yang tidak stabil. Kondisi ini berpotensi memperlambat penyelesaian target pencacahan di beberapa kecamatan. BPS menyatakan tengah menyiapkan skema tambahan waktu dan dukungan logistik bagi petugas di wilayah sulit dijangkau. ""Kami sedang kaji penyediaan perangkat pendukung koneksi tambahan untuk wilayah seperti ini,"" kata perwakilan BPS. Petugas tetap didorong menyelesaikan wilayah kerjanya sesuai jadwal yang telah ditetapkan.",,Tribunnews,2026-04-11
BPS: 230 ribu Unit Usaha di Bandung Sudah Terdata dalam SE2026,"BPS melaporkan progres pencacahan lapangan SE2026 di Bandung telah mencapai 94 persen dari total target unit usaha. BPS menargetkan seluruh unit usaha di Bandung dapat tercakup sebelum tenggat waktu nasional yang ditetapkan. Progres pencacahan di wilayah perkotaan Bandung cenderung lebih cepat dibanding wilayah pedesaan. ""Kami optimistis target dapat tercapai sebelum akhir semester pertama,"" kata Kepala BPS Bandung. Data sementara ini masih akan terus diperbarui hingga tahap pencacahan rampung sepenuhnya.",,Madura Pos,2026-04-12
Pelaku Usaha di Kediri Sambut Antusias Petugas SE2026,"Sejumlah pedagang di Kediri menyambut antusias kedatangan petugas Sensus Ekonomi 2026 yang mendata usaha mereka. Mereka menilai proses pendataan berjalan singkat dan tidak mengganggu aktivitas berjualan sehari-hari. Interaksi yang ramah antara petugas dan responden dinilai membantu kelancaran proses pendataan di lapangan. ""Awalnya was-was, tapi ternyata santai kok prosesnya,"" kata pemilik warung makan di Kediri. BPS berharap sambutan serupa terus terjadi di wilayah-wilayah lain yang belum dicacah.",,IDN Times,2026-04-03
Sinyal Internet Jadi Kendala Petugas SE2026 di Sampang,"Sejumlah petugas SE2026 di Sampang melaporkan kendala akses menuju kawasan usaha di wilayah dengan infrastruktur jalan kurang memadai. Kondisi ini berpotensi memperlambat penyelesaian target pencacahan di beberapa kecamatan. BPS menyatakan tengah menyiapkan skema tambahan waktu dan dukungan logistik bagi petugas di wilayah sulit dijangkau. ""Kami sedang kaji penyediaan perangkat pendukung koneksi tambahan untuk wilayah seperti ini,"" kata perwakilan BPS. BPS optimistis kendala ini tidak akan mengganggu target penyelesaian secara keseluruhan.",,Kumparan,2026-04-28
"BPS: 2,3 juta Unit Usaha di Denpasar Sudah Terdata dalam SE2026","BPS Denpasar mencatat lebih dari 480 ribu unit usaha berhasil terdata sejauh ini dalam pelaksanaan SE2026. Sebagian besar unit usaha yang terdata merupakan usaha mikro dan kecil di sektor perdagangan dan jasa. Capaian ini dinilai sesuai target awal meskipun sejumlah wilayah masih menghadapi tantangan cuaca dan aksesibilitas. ""Kami optimistis target dapat tercapai sebelum akhir semester pertama,"" kata Kepala BPS Denpasar. BPS akan terus memantau progres harian guna memastikan seluruh wilayah tercakup tepat waktu.",,Katadata,2026-04-03
"Capaian SE2026 di Manado Sesuai Target, Ini Datanya","BPS melaporkan progres pencacahan lapangan SE2026 di Manado telah mencapai 21 persen dari total target unit usaha. Progres pencacahan di wilayah perkotaan Manado cenderung lebih cepat dibanding wilayah pedesaan. Capaian ini dinilai sesuai target awal meskipun sejumlah wilayah masih menghadapi tantangan cuaca dan aksesibilitas. ""Progres ini hasil kerja keras seluruh petugas di lapangan,"" ujar perwakilan BPS Manado. BPS akan terus memantau progres harian guna memastikan seluruh wilayah tercakup tepat waktu.",,Infobank,2026-04-26
Petugas SE2026 di Solo Hadapi Kendala Akses Wilayah Terpencil,"Petugas SE2026 di Solo mengaku kesulitan mengunggah data akibat koneksi internet yang tidak stabil. Kondisi ini berpotensi memperlambat penyelesaian target pencacahan di beberapa kecamatan. BPS menyatakan tengah menyiapkan skema tambahan waktu dan dukungan logistik bagi petugas di wilayah sulit dijangkau. ""Kami sedang kaji penyediaan perangkat pendukung koneksi tambahan untuk wilayah seperti ini,"" kata perwakilan BPS. Petugas tetap didorong menyelesaikan wilayah kerjanya sesuai jadwal yang telah ditetapkan.",,Merdeka.com,2026-04-22
Pelaku Usaha di Lamongan Sambut Antusias Petugas SE2026,"Sejumlah pedagang di Lamongan menyambut antusias kedatangan petugas Sensus Ekonomi 2026 yang mendata usaha mereka. Sebagian pelaku usaha bahkan mengaku baru memahami manfaat sensus setelah berbincang langsung dengan petugas. Interaksi yang ramah antara petugas dan responden dinilai membantu kelancaran proses pendataan di lapangan. ""Petugasnya sopan dan prosesnya cepat, cuma ditanya beberapa hal soal usaha,"" ujar salah satu pedagang sembako di Lamongan. Respons positif ini diharapkan mempercepat penyelesaian tahap pencacahan di wilayah Lamongan.",,Kompas.com,2026-04-04
Sejumlah Kendala Warnai Pencacahan SE2026 di Bekasi,"Sejumlah petugas SE2026 di Bekasi melaporkan kendala akses menuju kawasan usaha di wilayah dengan infrastruktur jalan kurang memadai. Kondisi ini berpotensi memperlambat penyelesaian target pencacahan di beberapa kecamatan. Cuaca ekstrem di beberapa titik turut menjadi tantangan tambahan bagi petugas lapangan. ""Kami sedang kaji penyediaan perangkat pendukung koneksi tambahan untuk wilayah seperti ini,"" kata perwakilan BPS. BPS optimistis kendala ini tidak akan mengganggu target penyelesaian secara keseluruhan.",,Tempo,2026-04-11
Asosiasi Pengusaha Jakarta Pusat Apresiasi Persiapan SE2026,"Kalangan asosiasi pengusaha di Jakarta Pusat menyambut positif persiapan matang yang dilakukan BPS menjelang pelaksanaan SE2026. Data granular by name by address dari sensus dinilai dapat mempercepat proses analisis kelayakan usaha calon debitur. Akademisi menilai SE2026 relevan untuk memetakan ulang struktur ekonomi yang banyak berubah sejak pandemi, termasuk pertumbuhan usaha digital. ""Data granular ini akan sangat membantu kami menyalurkan kredit lebih tepat sasaran,"" ujar perwakilan perbankan di Jakarta Pusat. BPS membuka ruang kerja sama dengan berbagai pihak untuk pemanfaatan data hasil sensus ke depan.",,The Jakarta Post,2026-04-04
Warga Blitar Beri Respons Positif Proses Pendataan SE2026,"Sejumlah pedagang di Blitar menyambut antusias kedatangan petugas Sensus Ekonomi 2026 yang mendata usaha mereka. Mereka menilai proses pendataan berjalan singkat dan tidak mengganggu aktivitas berjualan sehari-hari. Interaksi yang ramah antara petugas dan responden dinilai membantu kelancaran proses pendataan di lapangan. ""Awalnya was-was, tapi ternyata santai kok prosesnya,"" kata pemilik warung makan di Blitar. BPS berharap sambutan serupa terus terjadi di wilayah-wilayah lain yang belum dicacah.",,Radar Surabaya,2026-04-06
Perbankan di Sumenep Siap Manfaatkan Data SE2026 untuk Pembiayaan UMKM,"Sejumlah lembaga perbankan di Sumenep menyatakan kesiapan memanfaatkan hasil SE2026 untuk memetakan potensi pembiayaan UMKM. Data granular by name by address dari sensus dinilai dapat mempercepat proses analisis kelayakan usaha calon debitur. Sinergi antar-sektor dinilai penting agar hasil sensus benar-benar dimanfaatkan secara optimal oleh pengambil kebijakan. ""Data granular ini akan sangat membantu kami menyalurkan kredit lebih tepat sasaran,"" ujar perwakilan perbankan di Sumenep. Kolaborasi lintas sektor ini diharapkan terus berlanjut hingga hasil SE2026 dirilis resmi.",,Bisnis Indonesia,2026-04-04
Akademisi: SE2026 di Kediri Penting untuk Kebijakan Ekonomi Lokal,"Kalangan asosiasi pengusaha di Kediri menyambut positif persiapan matang yang dilakukan BPS menjelang pelaksanaan SE2026. Akademisi menilai SE2026 relevan untuk memetakan ulang struktur ekonomi yang banyak berubah sejak pandemi, termasuk pertumbuhan usaha digital. Sinergi antar-sektor dinilai penting agar hasil sensus benar-benar dimanfaatkan secara optimal oleh pengambil kebijakan. ""Data granular ini akan sangat membantu kami menyalurkan kredit lebih tepat sasaran,"" ujar perwakilan perbankan di Kediri. BPS membuka ruang kerja sama dengan berbagai pihak untuk pemanfaatan data hasil sensus ke depan.",,JPNN,2026-04-26
Sampang Mulai Tahap Pencacahan Sensus Ekonomi 2026,"Ribuan petugas mulai turun ke lapangan di Sampang untuk melakukan pendataan unit usaha menggunakan aplikasi CAPI. Setiap unit usaha yang terdata akan mendapatkan tanda bukti telah mengikuti proses sensus. Petugas mendatangi berbagai jenis usaha, mulai dari pedagang kaki lima, toko kelontong, hingga perusahaan skala menengah. ""Kami targetkan seluruh wilayah tercakup sebelum akhir semester pertama,"" kata Kepala BPS Sampang. BPS mengimbau pelaku usaha untuk kooperatif saat didatangi petugas resmi bertanda pengenal.",,The Jakarta Post,2026-04-26
Pekanbaru Mulai Tahap Pencacahan Sensus Ekonomi 2026,"BPS resmi memulai tahap pencacahan lapangan Sensus Ekonomi 2026 di Pekanbaru, dengan petugas mulai mendatangi unit usaha dari rumah ke rumah dan sentra usaha. Petugas mendatangi berbagai jenis usaha, mulai dari pedagang kaki lima, toko kelontong, hingga perusahaan skala menengah. Proses pencacahan tahap awal ini ditargetkan rampung dalam beberapa bulan ke depan sesuai jadwal nasional. ""Kami targetkan seluruh wilayah tercakup sebelum akhir semester pertama,"" kata Kepala BPS Pekanbaru. BPS mengimbau pelaku usaha untuk kooperatif saat didatangi petugas resmi bertanda pengenal.",,Republika,2026-04-08
Sinyal Internet Jadi Kendala Petugas SE2026 di Palembang,"Sejumlah petugas SE2026 di Palembang melaporkan kendala akses menuju kawasan usaha di wilayah dengan infrastruktur jalan kurang memadai. BPS menyatakan tengah menyiapkan skema tambahan waktu dan dukungan logistik bagi petugas di wilayah sulit dijangkau. Sebagai solusi sementara, petugas diarahkan menyimpan data secara offline terlebih dahulu dan menyinkronkannya begitu sinyal tersedia. ""Kami sedang kaji penyediaan perangkat pendukung koneksi tambahan untuk wilayah seperti ini,"" kata perwakilan BPS. Petugas tetap didorong menyelesaikan wilayah kerjanya sesuai jadwal yang telah ditetapkan.",,Antara News,2026-04-10
Warga Ponorogo Beri Respons Positif Proses Pendataan SE2026,"Sejumlah pedagang di Ponorogo menyambut antusias kedatangan petugas Sensus Ekonomi 2026 yang mendata usaha mereka. Mereka menilai proses pendataan berjalan singkat dan tidak mengganggu aktivitas berjualan sehari-hari. Interaksi yang ramah antara petugas dan responden dinilai membantu kelancaran proses pendataan di lapangan. ""Petugasnya sopan dan prosesnya cepat, cuma ditanya beberapa hal soal usaha,"" ujar salah satu pedagang sembako di Ponorogo. Respons positif ini diharapkan mempercepat penyelesaian tahap pencacahan di wilayah Ponorogo.",,Koran Tempo,2026-04-21
Sinyal Internet Jadi Kendala Petugas SE2026 di Medan,"Sejumlah petugas SE2026 di Medan melaporkan kendala akses menuju kawasan usaha di wilayah dengan infrastruktur jalan kurang memadai. Cuaca ekstrem di beberapa titik turut menjadi tantangan tambahan bagi petugas lapangan. BPS menyatakan tengah menyiapkan skema tambahan waktu dan dukungan logistik bagi petugas di wilayah sulit dijangkau. ""Kami sedang kaji penyediaan perangkat pendukung koneksi tambahan untuk wilayah seperti ini,"" kata perwakilan BPS. BPS optimistis kendala ini tidak akan mengganggu target penyelesaian secara keseluruhan.",,Radar Madura,2026-04-05
Progres Pencacahan SE2026 di Bojonegoro Capai 89 Persen,"BPS Bojonegoro mencatat lebih dari 230 ribu unit usaha berhasil terdata sejauh ini dalam pelaksanaan SE2026. Progres pencacahan di wilayah perkotaan Bojonegoro cenderung lebih cepat dibanding wilayah pedesaan. Capaian ini dinilai sesuai target awal meskipun sejumlah wilayah masih menghadapi tantangan cuaca dan aksesibilitas. ""Progres ini hasil kerja keras seluruh petugas di lapangan,"" ujar perwakilan BPS Bojonegoro. BPS akan terus memantau progres harian guna memastikan seluruh wilayah tercakup tepat waktu.",,Infobank,2026-04-22
Pencacahan Lapangan SE2026 Resmi Dimulai di Makassar,"BPS resmi memulai tahap pencacahan lapangan Sensus Ekonomi 2026 di Makassar, dengan petugas mulai mendatangi unit usaha dari rumah ke rumah dan sentra usaha. BPS Makassar mengerahkan 1,4 juta petugas untuk menjangkau seluruh wilayah kerja yang telah dipetakan sebelumnya. Proses pencacahan tahap awal ini ditargetkan rampung dalam beberapa bulan ke depan sesuai jadwal nasional. ""Kami targetkan seluruh wilayah tercakup sebelum akhir semester pertama,"" kata Kepala BPS Makassar. BPS mengimbau pelaku usaha untuk kooperatif saat didatangi petugas resmi bertanda pengenal.",,Rilis Resmi BPS,2026-04-25
Akademisi: SE2026 di Manado Penting untuk Kebijakan Ekonomi Lokal,"Kalangan asosiasi pengusaha di Manado menyambut positif persiapan matang yang dilakukan BPS menjelang pelaksanaan SE2026. Ketua asosiasi UMKM daerah menilai data yang dihasilkan nantinya akan sangat membantu dunia usaha mengakses program pembiayaan. Data granular by name by address dari sensus dinilai dapat mempercepat proses analisis kelayakan usaha calon debitur. ""Data granular ini akan sangat membantu kami menyalurkan kredit lebih tepat sasaran,"" ujar perwakilan perbankan di Manado. BPS membuka ruang kerja sama dengan berbagai pihak untuk pemanfaatan data hasil sensus ke depan.",,Bisnis Indonesia,2026-04-02
Akademisi: SE2026 di Jakarta Selatan Penting untuk Kebijakan Ekonomi Lokal,"Sejumlah lembaga perbankan di Jakarta Selatan menyatakan kesiapan memanfaatkan hasil SE2026 untuk memetakan potensi pembiayaan UMKM. Akademisi menilai SE2026 relevan untuk memetakan ulang struktur ekonomi yang banyak berubah sejak pandemi, termasuk pertumbuhan usaha digital. Sinergi antar-sektor dinilai penting agar hasil sensus benar-benar dimanfaatkan secara optimal oleh pengambil kebijakan. ""Data granular ini akan sangat membantu kami menyalurkan kredit lebih tepat sasaran,"" ujar perwakilan perbankan di Jakarta Selatan. Kolaborasi lintas sektor ini diharapkan terus berlanjut hingga hasil SE2026 dirilis resmi.",,Bangkalan Terkini,2026-04-12
Pencacahan Lapangan SE2026 Resmi Dimulai di Pamekasan,"BPS resmi memulai tahap pencacahan lapangan Sensus Ekonomi 2026 di Pamekasan, dengan petugas mulai mendatangi unit usaha dari rumah ke rumah dan sentra usaha. Setiap unit usaha yang terdata akan mendapatkan tanda bukti telah mengikuti proses sensus. Proses pencacahan tahap awal ini ditargetkan rampung dalam beberapa bulan ke depan sesuai jadwal nasional. ""Kami targetkan seluruh wilayah tercakup sebelum akhir semester pertama,"" kata Kepala BPS Pamekasan. BPS mengimbau pelaku usaha untuk kooperatif saat didatangi petugas resmi bertanda pengenal.",,Liputan6,2026-04-21
Asosiasi Pengusaha Jember Apresiasi Persiapan SE2026,"Sejumlah lembaga perbankan di Jember menyatakan kesiapan memanfaatkan hasil SE2026 untuk memetakan potensi pembiayaan UMKM. Data granular by name by address dari sensus dinilai dapat mempercepat proses analisis kelayakan usaha calon debitur. Akademisi menilai SE2026 relevan untuk memetakan ulang struktur ekonomi yang banyak berubah sejak pandemi, termasuk pertumbuhan usaha digital. ""Semakin lengkap data usaha, semakin mudah kami advokasi kebijakan yang berpihak ke UMKM,"" kata ketua asosiasi pengusaha Jember. BPS membuka ruang kerja sama dengan berbagai pihak untuk pemanfaatan data hasil sensus ke depan.",,JPNN,2026-04-16
Asosiasi Pengusaha Pontianak Apresiasi Persiapan SE2026,"Sejumlah lembaga perbankan di Pontianak menyatakan kesiapan memanfaatkan hasil SE2026 untuk memetakan potensi pembiayaan UMKM. Sinergi antar-sektor dinilai penting agar hasil sensus benar-benar dimanfaatkan secara optimal oleh pengambil kebijakan. Akademisi menilai SE2026 relevan untuk memetakan ulang struktur ekonomi yang banyak berubah sejak pandemi, termasuk pertumbuhan usaha digital. ""Semakin lengkap data usaha, semakin mudah kami advokasi kebijakan yang berpihak ke UMKM,"" kata ketua asosiasi pengusaha Pontianak. BPS membuka ruang kerja sama dengan berbagai pihak untuk pemanfaatan data hasil sensus ke depan.",,Radar Madura,2026-04-15
Sejumlah Kendala Warnai Pencacahan SE2026 di Mataram,"Petugas SE2026 di Mataram mengaku kesulitan mengunggah data akibat koneksi internet yang tidak stabil. Cuaca ekstrem di beberapa titik turut menjadi tantangan tambahan bagi petugas lapangan. BPS menyatakan tengah menyiapkan skema tambahan waktu dan dukungan logistik bagi petugas di wilayah sulit dijangkau. ""Kami sedang kaji penyediaan perangkat pendukung koneksi tambahan untuk wilayah seperti ini,"" kata perwakilan BPS. Petugas tetap didorong menyelesaikan wilayah kerjanya sesuai jadwal yang telah ditetapkan.",,Berita Satu,2026-04-02
Asosiasi Pengusaha Malang Apresiasi Persiapan SE2026,"Sejumlah lembaga perbankan di Malang menyatakan kesiapan memanfaatkan hasil SE2026 untuk memetakan potensi pembiayaan UMKM. Akademisi menilai SE2026 relevan untuk memetakan ulang struktur ekonomi yang banyak berubah sejak pandemi, termasuk pertumbuhan usaha digital. Data granular by name by address dari sensus dinilai dapat mempercepat proses analisis kelayakan usaha calon debitur. ""Semakin lengkap data usaha, semakin mudah kami advokasi kebijakan yang berpihak ke UMKM,"" kata ketua asosiasi pengusaha Malang. BPS membuka ruang kerja sama dengan berbagai pihak untuk pemanfaatan data hasil sensus ke depan.",,Koran Tempo,2026-04-11
Petugas SE2026 Mulai Turun ke Lapangan di Sampang,"BPS resmi memulai tahap pencacahan lapangan Sensus Ekonomi 2026 di Sampang, dengan petugas mulai mendatangi unit usaha dari rumah ke rumah dan sentra usaha. Setiap unit usaha yang terdata akan mendapatkan tanda bukti telah mengikuti proses sensus. Petugas mendatangi berbagai jenis usaha, mulai dari pedagang kaki lima, toko kelontong, hingga perusahaan skala menengah. ""Prosesnya cepat, cuma ditanya beberapa hal soal usaha,"" ujar salah satu pelaku usaha di Sampang yang baru saja didata. BPS mengimbau pelaku usaha untuk kooperatif saat didatangi petugas resmi bertanda pengenal.",,Kumparan,2026-04-28
Petugas SE2026 Mulai Turun ke Lapangan di Madiun,"Ribuan petugas mulai turun ke lapangan di Madiun untuk melakukan pendataan unit usaha menggunakan aplikasi CAPI. Proses pencacahan tahap awal ini ditargetkan rampung dalam beberapa bulan ke depan sesuai jadwal nasional. BPS Madiun mengerahkan 480 ribu petugas untuk menjangkau seluruh wilayah kerja yang telah dipetakan sebelumnya. ""Kami targetkan seluruh wilayah tercakup sebelum akhir semester pertama,"" kata Kepala BPS Madiun. Tahap pencacahan akan terus berlangsung hingga seluruh unit usaha di Madiun tercakup.",,Kontan,2026-04-06
Warga Tuban Beri Respons Positif Proses Pendataan SE2026,"Sejumlah pedagang di Tuban menyambut antusias kedatangan petugas Sensus Ekonomi 2026 yang mendata usaha mereka. Sebagian pelaku usaha bahkan mengaku baru memahami manfaat sensus setelah berbincang langsung dengan petugas. Mereka menilai proses pendataan berjalan singkat dan tidak mengganggu aktivitas berjualan sehari-hari. ""Petugasnya sopan dan prosesnya cepat, cuma ditanya beberapa hal soal usaha,"" ujar salah satu pedagang sembako di Tuban. BPS berharap sambutan serupa terus terjadi di wilayah-wilayah lain yang belum dicacah.",,Koran Tempo,2026-04-15
Akademisi: SE2026 di Jember Penting untuk Kebijakan Ekonomi Lokal,"Sejumlah lembaga perbankan di Jember menyatakan kesiapan memanfaatkan hasil SE2026 untuk memetakan potensi pembiayaan UMKM. Akademisi menilai SE2026 relevan untuk memetakan ulang struktur ekonomi yang banyak berubah sejak pandemi, termasuk pertumbuhan usaha digital. Sinergi antar-sektor dinilai penting agar hasil sensus benar-benar dimanfaatkan secara optimal oleh pengambil kebijakan. ""Data granular ini akan sangat membantu kami menyalurkan kredit lebih tepat sasaran,"" ujar perwakilan perbankan di Jember. BPS membuka ruang kerja sama dengan berbagai pihak untuk pemanfaatan data hasil sensus ke depan.",,CNN Indonesia,2026-04-15
Warga Jember Beri Respons Positif Proses Pendataan SE2026,"Sejumlah pedagang di Jember menyambut antusias kedatangan petugas Sensus Ekonomi 2026 yang mendata usaha mereka. Interaksi yang ramah antara petugas dan responden dinilai membantu kelancaran proses pendataan di lapangan. Mereka menilai proses pendataan berjalan singkat dan tidak mengganggu aktivitas berjualan sehari-hari. ""Petugasnya sopan dan prosesnya cepat, cuma ditanya beberapa hal soal usaha,"" ujar salah satu pedagang sembako di Jember. Respons positif ini diharapkan mempercepat penyelesaian tahap pencacahan di wilayah Jember.",,Kontan,2026-04-21
Sinyal Internet Jadi Kendala Petugas SE2026 di Sampang,"Petugas SE2026 di Sampang mengaku kesulitan mengunggah data akibat koneksi internet yang tidak stabil. Kondisi ini berpotensi memperlambat penyelesaian target pencacahan di beberapa kecamatan. BPS menyatakan tengah menyiapkan skema tambahan waktu dan dukungan logistik bagi petugas di wilayah sulit dijangkau. ""Kami sedang kaji penyediaan perangkat pendukung koneksi tambahan untuk wilayah seperti ini,"" kata perwakilan BPS. Petugas tetap didorong menyelesaikan wilayah kerjanya sesuai jadwal yang telah ditetapkan.",,Katadata,2026-04-23
Sejumlah Kendala Warnai Pencacahan SE2026 di Bogor,"Sejumlah petugas SE2026 di Bogor melaporkan kendala akses menuju kawasan usaha di wilayah dengan infrastruktur jalan kurang memadai. Sebagai solusi sementara, petugas diarahkan menyimpan data secara offline terlebih dahulu dan menyinkronkannya begitu sinyal tersedia. BPS menyatakan tengah menyiapkan skema tambahan waktu dan dukungan logistik bagi petugas di wilayah sulit dijangkau. ""Kadang kami harus jalan kaki cukup jauh karena kendaraan tidak bisa masuk,"" ujar salah satu petugas SE2026 di Bogor. Petugas tetap didorong menyelesaikan wilayah kerjanya sesuai jadwal yang telah ditetapkan.",,Tribunnews,2026-04-14
Petugas SE2026 Mulai Turun ke Lapangan di Jember,"Ribuan petugas mulai turun ke lapangan di Jember untuk melakukan pendataan unit usaha menggunakan aplikasi CAPI. Proses pencacahan tahap awal ini ditargetkan rampung dalam beberapa bulan ke depan sesuai jadwal nasional. BPS Jember mengerahkan 1,4 juta petugas untuk menjangkau seluruh wilayah kerja yang telah dipetakan sebelumnya. ""Prosesnya cepat, cuma ditanya beberapa hal soal usaha,"" ujar salah satu pelaku usaha di Jember yang baru saja didata. BPS mengimbau pelaku usaha untuk kooperatif saat didatangi petugas resmi bertanda pengenal.",,Tribunnews,2026-04-26
Sinyal Internet Jadi Kendala Petugas SE2026 di Kupang,"Petugas SE2026 di Kupang mengaku kesulitan mengunggah data akibat koneksi internet yang tidak stabil. Kondisi ini berpotensi memperlambat penyelesaian target pencacahan di beberapa kecamatan. Cuaca ekstrem di beberapa titik turut menjadi tantangan tambahan bagi petugas lapangan. ""Kami sedang kaji penyediaan perangkat pendukung koneksi tambahan untuk wilayah seperti ini,"" kata perwakilan BPS. Petugas tetap didorong menyelesaikan wilayah kerjanya sesuai jadwal yang telah ditetapkan.",,Suara.com,2026-04-03
Pelaku Usaha di Malang Sambut Antusias Petugas SE2026,"Sejumlah pedagang di Malang menyambut antusias kedatangan petugas Sensus Ekonomi 2026 yang mendata usaha mereka. Interaksi yang ramah antara petugas dan responden dinilai membantu kelancaran proses pendataan di lapangan. Mereka menilai proses pendataan berjalan singkat dan tidak mengganggu aktivitas berjualan sehari-hari. ""Awalnya was-was, tapi ternyata santai kok prosesnya,"" kata pemilik warung makan di Malang. Respons positif ini diharapkan mempercepat penyelesaian tahap pencacahan di wilayah Malang.",,Validnews,2026-04-09
Akademisi: SE2026 di Mojokerto Penting untuk Kebijakan Ekonomi Lokal,"Sejumlah lembaga perbankan di Mojokerto menyatakan kesiapan memanfaatkan hasil SE2026 untuk memetakan potensi pembiayaan UMKM. Akademisi menilai SE2026 relevan untuk memetakan ulang struktur ekonomi yang banyak berubah sejak pandemi, termasuk pertumbuhan usaha digital. Ketua asosiasi UMKM daerah menilai data yang dihasilkan nantinya akan sangat membantu dunia usaha mengakses program pembiayaan. ""Data granular ini akan sangat membantu kami menyalurkan kredit lebih tepat sasaran,"" ujar perwakilan perbankan di Mojokerto. BPS membuka ruang kerja sama dengan berbagai pihak untuk pemanfaatan data hasil sensus ke depan.",,Radar Madura,2026-04-05
